Dataset,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity
DS1,144,29729,Southern Ocean whale slaughter to resume,5-Over,"Greenpeace has two ships , MV Esperanza and MV Arctic Sunrise , active near Antarctica , in an effort to disrupt the whalers , who intend on slaughtering over 900 Minke whales and 10 Fin whales in the region this summer .",1,0.63,6,0,intend on slaughtering over 900 Minke whales,0.15,0,1,0,0.3651483717,0.1825741858,0.9128709292
DS1,174,29729,Southern Ocean whale slaughter to resume,31-Over,The spokesman had no response to Greenpeace 's claim that another vessel had joined the whaling fleet and was refuelling the ships within the boundary of the Antarctic Treaty 's nature reserve .,1,0.21,1,1,,,0,0.8,0.6,0.4364357805,0.8728715609,0.2182178902
DS1,174,29729,Southern Ocean whale slaughter to resume,31-Over,The spokesman had no response to Greenpeace 's claim that another vessel had joined the whaling fleet and was refuelling the ships within the boundary of the Antarctic Treaty 's nature reserve .,1,0.21,1,0,whaling,1,0,0.8,0.6,0,0.9284766909,0.3713906764
DS1,175,29729,Southern Ocean whale slaughter to resume,24-Over,Sea Shepherd had requested the presence of the Australian navy to monitor events in the Southern Ocean .,1,0.41,4,1,,,0.1643989873,0,0.9863939238,0,1,0
DS1,175,29729,Southern Ocean whale slaughter to resume,24-Over,Sea Shepherd had requested the presence of the Australian navy to monitor events in the Southern Ocean .,1,0.41,4,0,events in the Southern Ocean,0.29,0.1924500897,0.1924500897,0.9622504486,0.1924500897,0.9622504486,0.1924500897
DS1,175,29729,Southern Ocean whale slaughter to resume,24-Over,Sea Shepherd had requested the presence of the Australian navy to monitor events in the Southern Ocean .,1,0.41,4,0,Southern Ocean,0.87,0.1924500897,0.1924500897,0.9622504486,0.1643989873,0.9863939238,0
DS1,175,29729,Southern Ocean whale slaughter to resume,24-Over,Sea Shepherd had requested the presence of the Australian navy to monitor events in the Southern Ocean .,1,0.41,4,0,requested,0.29,0,0.1643989873,0.9863939238,0,0.9863939238,0.1643989873
DS1,175,29729,Southern Ocean whale slaughter to resume,24-Over,Sea Shepherd had requested the presence of the Australian navy to monitor events in the Southern Ocean .,1,0.41,4,0,monitor events,0.29,0,0.1643989873,0.9863939238,0,1,0
DS1,176,29729,Southern Ocean whale slaughter to resume,16-Over,The Sea Shepherd is operating independently of Greenpeace but say they are working towards a common objective -- `` the shutting down of illegal whaling in the Southern Ocean . '',1,0.72,4,1,,,0.7808688094,0,0.6246950476,0.5773502692,0.5773502692,0.5773502692
DS1,176,29729,Southern Ocean whale slaughter to resume,16-Over,The Sea Shepherd is operating independently of Greenpeace but say they are working towards a common objective -- `` the shutting down of illegal whaling in the Southern Ocean . '',1,0.72,4,0,shutting down of illegal whaling in the Southern Ocean,0.37,0.894427191,0,0.4472135955,0.5570860145,0.7427813527,0.3713906764
DS1,176,29729,Southern Ocean whale slaughter to resume,16-Over,The Sea Shepherd is operating independently of Greenpeace but say they are working towards a common objective -- `` the shutting down of illegal whaling in the Southern Ocean . '',1,0.72,4,0,whaling,0.73,0.1690308509,0.5070925528,0.8451542547,0.1690308509,0.8451542547,0.5070925528
DS1,176,29729,Southern Ocean whale slaughter to resume,16-Over,The Sea Shepherd is operating independently of Greenpeace but say they are working towards a common objective -- `` the shutting down of illegal whaling in the Southern Ocean . '',1,0.72,4,0,Southern Ocean,0.55,0.2747211279,0,0.9615239476,0.1561737619,0.9370425713,0.3123475238
DS1,176,29729,Southern Ocean whale slaughter to resume,16-Over,The Sea Shepherd is operating independently of Greenpeace but say they are working towards a common objective -- `` the shutting down of illegal whaling in the Southern Ocean . '',1,0.72,4,0,illegal whaling,0.18,0.1561737619,0.9370425713,0.3123475238,0.3713906764,0.7427813527,0.5570860145
DS1,259,29729,Southern Ocean whale slaughter to resume,21-Over,They 're under a bit of pressure to get on with the business . '',1,0.09,1,1,,,0,1,0,0,0.8574929257,0.5144957554
DS1,259,29729,Southern Ocean whale slaughter to resume,21-Over,They 're under a bit of pressure to get on with the business . '',1,0.09,1,0,under a bit of pressure to get on with the business,1,0,1,0,0,0.8574929257,0.5144957554
DS1,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,0.28,4,1,,,0,0.9899494937,0.1414213562,0.4082482905,0.4082482905,0.8164965809
DS1,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,0.28,4,0,whales,0.76,0.1622214211,0.1622214211,0.9733285268,0.1622214211,0.9733285268,0.1622214211
DS1,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,0.28,4,0,whalers,0.38,0,0.7071067812,0.7071067812,0.1825741858,0.9128709292,0.3651483717
DS1,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,0.28,4,0,Greenpeace believes the fleet killed at least 25 whales,0.38,0,0.9486832981,0.316227766,0.4082482905,0.4082482905,0.8164965809
DS1,260,29729,Southern Ocean whale slaughter to resume,36-NonOver,Greenpeace believes the fleet killed at least 25 whales from the time it contacted the whalers just before Christmas .,0,0.28,4,0,Greenpeace believes the fleet killed,0.38,0,0.9486832981,0.316227766,0.6396021491,0.6396021491,0.4264014327
DS1,261,29729,Southern Ocean whale slaughter to resume,17-NonOver,Greenpeace expedition leader Shane Rattenbury says the whalers have a season of about 100 days .,0,0.09,2,1,,,0,0.6,0.8,0,0.9284766909,0.3713906764
DS1,261,29729,Southern Ocean whale slaughter to resume,17-NonOver,Greenpeace expedition leader Shane Rattenbury says the whalers have a season of about 100 days .,0,0.09,2,0,whalers,0.71,0.2182178902,0.4364357805,0.8728715609,0.1643989873,0.9863939238,0
DS1,261,29729,Southern Ocean whale slaughter to resume,17-NonOver,Greenpeace expedition leader Shane Rattenbury says the whalers have a season of about 100 days .,0,0.09,2,0,season,0.71,0.1643989873,0,0.9863939238,0,1,0
DS1,264,29729,Southern Ocean whale slaughter to resume,4-NonOver,However they expect a resumption of whaling and protest activity soon .,0,0.64,5,1,,,0.1690308509,0.8451542547,0.5070925528,0.3481553119,0.8703882798,0.3481553119
DS1,264,29729,Southern Ocean whale slaughter to resume,4-NonOver,However they expect a resumption of whaling and protest activity soon .,0,0.64,5,0,whaling,0.6,0,0.6246950476,0.7808688094,0,0.894427191,0.4472135955
DS1,264,29729,Southern Ocean whale slaughter to resume,4-NonOver,However they expect a resumption of whaling and protest activity soon .,0,0.64,5,0,resumption of whaling and protest activity,0.3,0.174077656,0.6963106238,0.6963106238,0.3481553119,0.8703882798,0.3481553119
DS1,264,29729,Southern Ocean whale slaughter to resume,4-NonOver,However they expect a resumption of whaling and protest activity soon .,0,0.64,5,0,expect a resumption,0.3,0.1690308509,0.5070925528,0.8451542547,0,0.9615239476,0.2747211279
DS1,264,29729,Southern Ocean whale slaughter to resume,4-NonOver,However they expect a resumption of whaling and protest activity soon .,0,0.64,5,0,they expect a resumption of whaling and protest activity,0.3,0.174077656,0.6963106238,0.6963106238,0.3481553119,0.8703882798,0.3481553119
DS1,264,29729,Southern Ocean whale slaughter to resume,4-NonOver,However they expect a resumption of whaling and protest activity soon .,0,0.64,5,0,resumption of whaling,0.6,0,0.6246950476,0.7808688094,0.1561737619,0.9370425713,0.3123475238
DS1,265,29729,Southern Ocean whale slaughter to resume,28-Over,"Japan 's Fisheries Agency , which conducts the whaling , said the claim was a tactic by Sea Shepherd to try to raise the stakes for extra publicity .",1,0.11,1,1,,,0.4082482905,0.4082482905,0.8164965809,0.1961161351,0.7844645406,0.5883484054
DS1,265,29729,Southern Ocean whale slaughter to resume,28-Over,"Japan 's Fisheries Agency , which conducts the whaling , said the claim was a tactic by Sea Shepherd to try to raise the stakes for extra publicity .",1,0.11,1,0,whaling,1,0.1961161351,0.5883484054,0.7844645406,0,0.7071067812,0.7071067812
DS1,266,29729,Southern Ocean whale slaughter to resume,10-NonOver,"`` And for that very reason , we 're doing our very best and are succeeding in keeping up with the factory whaling ship .",0,0.11,1,1,,,1,0,0,0.316227766,0,0.9486832981
DS1,266,29729,Southern Ocean whale slaughter to resume,10-NonOver,"`` And for that very reason , we 're doing our very best and are succeeding in keeping up with the factory whaling ship .",0,0.11,1,0,we 're doing our very best and are succeeding in keeping up with the factory whaling ship,1,1,0,0,0.3651483717,0.1825741858,0.9128709292
DS1,267,29729,Southern Ocean whale slaughter to resume,12-NonOver,He said Greenpeace will continue its high-speed tailing for as long as it takes .,0,0.1,1,1,,,0.3713906764,0,0.9284766909,0,0.9284766909,0.3713906764
DS1,267,29729,Southern Ocean whale slaughter to resume,12-NonOver,He said Greenpeace will continue its high-speed tailing for as long as it takes .,0,0.1,1,0,continue,1,0.1643989873,0,0.9863939238,0,0.9863939238,0.1643989873
DS1,268,29729,Southern Ocean whale slaughter to resume,8-Over,Greenpeace plan to maintain their efforts to keep the whalers in the public eye .,1,0.31,1,1,,,0.7276068751,0.4850712501,0.4850712501,0,0.8,0.6
DS1,268,29729,Southern Ocean whale slaughter to resume,8-Over,Greenpeace plan to maintain their efforts to keep the whalers in the public eye .,1,0.31,1,0,whalers,1,0.4850712501,0.4850712501,0.7276068751,0,0.8,0.6
DS1,269,29729,Southern Ocean whale slaughter to resume,18-NonOver,`` Their quota is 945 whales .,0,0.52,2,1,,,0,0.894427191,0.4472135955,0.2672612419,0.8017837257,0.5345224838
DS1,269,29729,Southern Ocean whale slaughter to resume,18-NonOver,`` Their quota is 945 whales .,0,0.52,2,0,whales,0.97,0,0,1,0,0.9805806757,0.1961161351
DS1,269,29729,Southern Ocean whale slaughter to resume,18-NonOver,`` Their quota is 945 whales .,0,0.52,2,0,945 whales,0.24,0.2672612419,0.5345224838,0.8017837257,0.2672612419,0.8017837257,0.5345224838
DS1,270,29729,Southern Ocean whale slaughter to resume,15-Over,"The whalers have been unable to kill any whales since Christmas Eve due to poor weather and harassment by Greenpeace vessels , and the Washington-based Sea Shepherd ship , RV Farley Mowat .",1,0.31,3,1,,,0.9733285268,0.1622214211,0.1622214211,0.4264014327,0.6396021491,0.6396021491
DS1,270,29729,Southern Ocean whale slaughter to resume,15-Over,"The whalers have been unable to kill any whales since Christmas Eve due to poor weather and harassment by Greenpeace vessels , and the Washington-based Sea Shepherd ship , RV Farley Mowat .",1,0.31,3,0,whalers,0.67,0,0.9486832981,0.316227766,0.1825741858,0.9128709292,0.3651483717
DS1,270,29729,Southern Ocean whale slaughter to resume,15-Over,"The whalers have been unable to kill any whales since Christmas Eve due to poor weather and harassment by Greenpeace vessels , and the Washington-based Sea Shepherd ship , RV Farley Mowat .",1,0.31,3,0,whales,0.67,0.8574929257,0,0.5144957554,0,1,0
DS1,270,29729,Southern Ocean whale slaughter to resume,15-Over,"The whalers have been unable to kill any whales since Christmas Eve due to poor weather and harassment by Greenpeace vessels , and the Washington-based Sea Shepherd ship , RV Farley Mowat .",1,0.31,3,0,kill,0.33,0,0.9899494937,0.1414213562,0.6396021491,0.6396021491,0.4264014327
DS1,271,29729,Southern Ocean whale slaughter to resume,35-Over,"`` As far as I am concerned both Sea Shepherd and Greenpeace are working towards a common objective -- the shutting down of illegal whaling in the Southern Ocean , '' said Paul Watson .",1,0.56,5,1,,,0.9128709292,0.1825741858,0.3651483717,0,0.5144957554,0.8574929257
DS1,271,29729,Southern Ocean whale slaughter to resume,35-Over,"`` As far as I am concerned both Sea Shepherd and Greenpeace are working towards a common objective -- the shutting down of illegal whaling in the Southern Ocean , '' said Paul Watson .",1,0.56,5,0,shutting down of illegal whaling in the Southern Ocean,0.28,0.8164965809,0.4082482905,0.4082482905,0,0.5144957554,0.8574929257
DS1,271,29729,Southern Ocean whale slaughter to resume,35-Over,"`` As far as I am concerned both Sea Shepherd and Greenpeace are working towards a common objective -- the shutting down of illegal whaling in the Southern Ocean , '' said Paul Watson .",1,0.56,5,0,Greenpeace,0.28,0.3651483717,0.1825741858,0.9128709292,0,1,0
DS1,271,29729,Southern Ocean whale slaughter to resume,35-Over,"`` As far as I am concerned both Sea Shepherd and Greenpeace are working towards a common objective -- the shutting down of illegal whaling in the Southern Ocean , '' said Paul Watson .",1,0.56,5,0,Ocean,0.28,0.1414213562,0,0.9899494937,0,0.9899494937,0.1414213562
DS1,271,29729,Southern Ocean whale slaughter to resume,35-Over,"`` As far as I am concerned both Sea Shepherd and Greenpeace are working towards a common objective -- the shutting down of illegal whaling in the Southern Ocean , '' said Paul Watson .",1,0.56,5,0,Southern Ocean,0.83,0.1414213562,0,0.9899494937,0,0.9899494937,0.1414213562
