	index	Dataset	Tweet Id	Tweet Author	Tweet Date	Tweet Seed Index	Tweet Content	Tweet Event Relevance Score	Number of Relevant Mentions	Overall Sentiment-Intensity	Relevant Mention	Relevant Mention Score	Positive Sentiment	Negative Sentiment	Neutral Sentiment	High Intensity	Low Intensity	Medium Intensity	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29	Unnamed: 30	Unnamed: 31	Unnamed: 32	Unnamed: 33	Unnamed: 34	Unnamed: 35	Unnamed: 36	Unnamed: 37	Unnamed: 38	Unnamed: 39	Unnamed: 40	Unnamed: 41	Unnamed: 42	Unnamed: 43	Unnamed: 44	Unnamed: 45	Unnamed: 46	Unnamed: 47	Unnamed: 48	Unnamed: 49	Unnamed: 50	Unnamed: 51	Unnamed: 52	Unnamed: 53	Unnamed: 54	Unnamed: 55	Unnamed: 56	Unnamed: 57	Unnamed: 58	Unnamed: 59	Unnamed: 60	Unnamed: 61	Unnamed: 62	Unnamed: 63	Unnamed: 64	Unnamed: 65	Unnamed: 66	Unnamed: 67	Unnamed: 68	Unnamed: 69	Unnamed: 70	Unnamed: 71	Unnamed: 72	Unnamed: 73	Unnamed: 74	Unnamed: 75	Unnamed: 76	Unnamed: 77	Unnamed: 78	Unnamed: 79	Unnamed: 80	Unnamed: 81	Unnamed: 82	Unnamed: 83	Unnamed: 84	Unnamed: 85	Unnamed: 86	Unnamed: 87	Unnamed: 88	Unnamed: 89	Unnamed: 90	Unnamed: 91	Unnamed: 92	Unnamed: 93	Unnamed: 94	Unnamed: 95	Unnamed: 96	Unnamed: 97	Unnamed: 98	Unnamed: 99	Unnamed: 100	Unnamed: 101	Unnamed: 102	Unnamed: 103	Unnamed: 104	Unnamed: 105	Unnamed: 106	Unnamed: 107	Unnamed: 108	Unnamed: 109	Unnamed: 110	Unnamed: 111	Unnamed: 112	Unnamed: 113	Unnamed: 114	Unnamed: 115	Unnamed: 116	Unnamed: 117	Unnamed: 118	Unnamed: 119	Unnamed: 120	Unnamed: 121	Unnamed: 122	Unnamed: 123	Unnamed: 124	Unnamed: 125	Unnamed: 126	Unnamed: 127	Unnamed: 128	Unnamed: 129	Unnamed: 130	Unnamed: 131	Unnamed: 132	Unnamed: 133	Unnamed: 134	Unnamed: 135	Unnamed: 136	Unnamed: 137	Unnamed: 138	Unnamed: 139	Unnamed: 140	Unnamed: 141	Unnamed: 142	Unnamed: 143	Unnamed: 144	Unnamed: 145	Unnamed: 146	Unnamed: 147	Unnamed: 148	Unnamed: 149	Unnamed: 150	Unnamed: 151	Unnamed: 152	Unnamed: 153	Unnamed: 154	Unnamed: 155	Unnamed: 156	Unnamed: 157	Unnamed: 158	Unnamed: 159	Unnamed: 160
225	225	DS2	24083	@earthrace	2014-05-10	whaling_294	#eurovision #iceland #whaling - all three pushing bad taste boundaries?  #stopwhaling	1.0	2.0	1			0.3713906764	0.5570860145	0.7427813527	0.2747211279	0.9615239476	0.0																																																																																																																																																
226	226	DS2	24036	@I_N_T_O	2014-05-08	whaling_246	Did you know that a small group - a National Trust could stop whaling in their country? They did is St Vincent and the Grenadines! Amazing!	1.0	3.0	1			0.9525793444	0.1360827635	0.272165527	0.3015113446	0.3015113446	0.9045340337																																																																																																																																																
227	227	DS2	24005	@fedekea	2014-05-07	whaling_214	Denounce Japan for Whale Slaughter - ForceChange http://t.co/YBLLtvtw2V	1.0	4.0	1			0.1400280084	0.9801960588	0.1400280084	0.6963106238	0.6963106238	0.174077656																																																																																																																																																
228	228	DS2	24014	@MAbualzait	2014-05-08	whaling_224	Japanese whaling group intends to resume its hunts - #Android #IOS #Tech #News http://t.co/o4hH9eHlqj #Environment #news	1.0	3.0	1			0.0	0.5144957554	0.8574929257	0.0	0.5144957554	0.8574929257																																																																																																																																																
229	229	DS2	23925	@ctnewsus	2014-05-02	whaling_134	The Day - It's a homecoming - In a lobby space of the New Bedford Whaling Museum, under two enormous whale skeleto... http://t.co/YXHLv7aTdG	1.0	3.0	1			0.1400280084	0.1400280084	0.9801960588	0.0	0.7808688094	0.6246950476																																																																																																																																																
230	230	DS2	24015	@KristenObaid	2014-05-08	whaling_225	172 sharks culled off WA - how is this any more scientific than Japan's whaling programs? http://t.co/2kj5EYURI9	1.0	3.0	1			0.0	0.9922778767	0.1240347346	0.174077656	0.6963106238	0.6963106238																																																																																																																																																
231	231	DS2	3	@AngelNanie	2014-04-29	whaling_26	RT @vivigarciatoro: Denounce Japan for Resuming Whale Slaughter - ForceChange http://t.co/P0GzWrdvGt	1.0	5.0	1			0.8017837257	0.5345224838	0.2672612419	0.1961161351	0.0	0.9805806757																																																																																																																																																
232	232	DS2	24016	@neerav	2014-05-08	whaling_226	RT @KristenObaid: 172 sharks culled off WA - how is this any more scientific than Japan's whaling programs? http://t.co/2kj5EYURI9	1.0	2.0	1			0.7427813527	0.5570860145	0.3713906764	0.1561737619	0.9370425713	0.3123475238																																																																																																																																																
233	233	DS2	23822	@MoniqueADyer	2014-04-29	whaling_23	RT @adopt_dont_buy: Denounce Japan for Whale Slaughter - ForceChange http://t.co/TUp8Tlp9eO	1.0	4.0	1			0.3713906764	0.9284766909	0.0	0.4850712501	0.4850712501	0.7276068751																																																																																																																																																
234	234	DS2	24023	@QuadFins4Fun	2014-05-08	whaling_233	Japanese Whaling Ships to Roam Antarctic Again - http://t.co/6RtjVseyOx #WhaleWars	1.0	3.0	1			0.0	0.8	0.6	0.4364357805	0.8728715609	0.2182178902																																																																																																																																																
235	235	DS2	24024	@Adaya77	2014-05-08	whaling_234	RT @QuadFins4Fun: Japanese Whaling Ships to Roam Antarctic Again - http://t.co/6RtjVseyOx #WhaleWars	1.0	5.0	1			0.1474419562	0.8846517369	0.4423258685	0.0	0.5547001962	0.8320502943																																																																																																																																																
236	236	DS2	24027	@Modesthero	2014-05-08	whaling_237	Denounce Japan for Whale Slaughter - ForceChange http://t.co/VcynuoqozU	1.0	6.0	1			0.1400280084	0.9801960588	0.1400280084	0.8451542547	0.5070925528	0.1690308509																																																																																																																																																
237	237	DS2	23823	@critterheart	2014-04-29	whaling_24	Denounce Japan for Whale Slaughter - ForceChange http://t.co/8MliB2WFUF	1.0	5.0	1			0.1414213562	0.9899494937	0.0	0.7844645406	0.1961161351	0.5883484054																																																																																																																																																
238	238	DS2	24037	@cathorio	2014-05-08	whaling_247	#Japanese whaling ships to roam Antarctic again - http://t.co/n7rOPGdxkW	1.0	6.0	1			0.0	0.8	0.6	0.2294157339	0.6882472016	0.6882472016																																																																																																																																																
239	239	DS2	24040	@SongsOfTheHunt	2014-05-09	whaling_251	National Anthems of Great Current Whaling Nations - Saint Vincent & Grenadines - http://t.co/wt1hDEM6Gt #Tweet4Taiji #seashepherd	1.0	4.0	1			0.0	0.4472135955	0.894427191	0.0	0.9615239476	0.2747211279																																																																																																																																																
240	240	DS2	24041	@MariaBoralli	2014-05-09	whaling_252	Denounce Japan for Whale Slaughter - ForceChange http://t.co/VMTu7LeL0H	1.0	7.0	1			0.3713906764	0.9284766909	0.0	0.4850712501	0.4850712501	0.7276068751																																																																																																																																																
241	241	DS2	24045	@AlysonHypnotik1	2014-05-09	whaling_256	Japan restarts whaling program in north-west Pacific from base at port of Ayukawa - http://t.co/7rd9NArPKX	1.0	5.0	1			0.2672612419	0.8017837257	0.5345224838	0.5773502692	0.5773502692	0.5773502692																																																																																																																																																
242	242	DS2	24046	@xrlent	2014-05-09	whaling_257	ABC - Japan continues whaling in north-west Pacific http://t.co/vtTd2pqy8B	1.0	3.0	1			0.0	0.4472135955	0.894427191	0.1690308509	0.8451542547	0.5070925528																																																																																																																																																
243	243	DS2	24047	@vegangreen123	2014-05-09	whaling_258	Denounce Japan for Whale Slaughter - ForceChange http://t.co/tulIxVuBpp	1.0	3.0	1			0.6	0.8	0.0	0.6882472016	0.2294157339	0.6882472016																																																																																																																																																
244	244	DS3	38876	@pensivepassion1	Fri Mar 13 00:27:09 +0000 2015		RT @SafinaCenter: Whaling's not only destructive to #whales — but to the health of humans, too .@dodo http://t.co/o5YVgnRjk8 http://t.co/XT…	1.0	2.0	1			0.3651483717	0.9128709292	0.1825741858	0.1961161351	0.5883484054	0.7844645406																																																																																																																																																
245	245	DS3	38893	@GoAnimalNSave	Mon Mar 09 01:33:15 +0000 2015		#IFAW Keeping the pressure on Japan to stop whaling http://t.co/UYCvCF4MlM	1.0	7.0	1			0.7808688094	0.6246950476	0.0	0.4472135955	0.0	0.894427191																																																																																																																																																
246	246	DS2	24002	@Sonar_Bender	2014-05-07	whaling_211	BBC News - More than 170 sharks caught under Australia cull policy http://t.co/ZvSE5A08C8 You stop Japan from Whaling, hypocrites, shameful.	1.0	5.0	1			0.0	1.0	0.0	0.9863939238	0.0	0.1643989873																																																																																																																																																
247	247	DS2	24311	@TheEarthSpace	2014-05-23	whaling_528	Japan Restarts Whaling Operations - Japan has restarted its whaling operations in the north-west Pacific,... http://t.co/st6KcuhwHD	1.0	8.0	1			0.0	0.5547001962	0.8320502943	0.3333333333	0.6666666667	0.6666666667																																																																																																																																																
248	248	DS2	24251	@JaniceT73767530	2014-05-19	whaling_466	Denounce Japan for Whale Slaughter - ForceChange http://t.co/sWD6dsIfas	1.0	3.0	1			0.0	0.9922778767	0.1240347346	0.9801960588	0.1400280084	0.1400280084																																																																																																																																																
249	249	DS2	24264	@caligirl4sharks	2014-05-20	whaling_480	Japan strikes back on whaling -  http://t.co/Np7zjgQVEs via @smh	1.0	3.0	1			0.1561737619	0.9370425713	0.3123475238	0.3713906764	0.5570860145	0.7427813527																																																																																																																																																
250	250	DS2	24265	@susanLa60	2014-05-20	whaling_481	Japan whaling town sued by dolphin activists - Channel NewsAsia http://t.co/1sDkdvTSva	1.0	5.0	1			0.6963106238	0.6963106238	0.174077656	0.1561737619	0.3123475238	0.9370425713																																																																																																																																																
251	251	DS2	24268	@CorOfTheSUN	2014-05-20	whaling_484	Whaling in Japan - Wikipedia, the free encyclopedia - http://t.co/V3oDeKUVND	1.0	3.0	1			0.0	0.2747211279	0.9615239476	0.0	0.9922778767	0.1240347346																																																																																																																																																
252	252	DS2	24270	@RosWillett62	2014-05-20	whaling_486	"RT @TraceyLeeHolmes: ICJ rules Japanese #whaling unscientific. @pgarrett tells @ABC_NewsRadio he's ""over the moon"" (audio) - http://t.co/KR…"	1.0	6.0	1			0.3123475238	0.1561737619	0.9370425713	0.3713906764	0.7427813527	0.5570860145																																																																																																																																																
253	253	DS2	24274	@melnaau	2014-05-20	whaling_490	#Whaling in #Japan - #Wikipedia, the free encyclopedia - http://t.co/jM8xxm0wkJ	1.0	3.0	1			0.0	0.0	1.0	0.0	1.0	0.0																																																																																																																																																
254	254	DS2	24275	@thewhaling	2014-05-20	whaling_491	RT @melnaau: #Whaling in #Japan - #Wikipedia, the free encyclopedia - http://t.co/jM8xxm0wkJ	1.0	3.0	1			0.0	0.2747211279	0.9615239476	0.0	0.9922778767	0.1240347346																																																																																																																																																
